topology,circuit_family,logical_qubits,optimization_level,transpiler_seed,circuit_hash,vf2_stop_reason,vf2_stop_reason_final,vf2layout_ran,trivial_check_map_is_swap_mapped,routing_not_needed,sabre_layout_ran,vf2_post_layout_ran,output_two_qubit_depth,baseline_two_qubit_depth,penalty,compile_time_seconds,final_layout
line_27_relabelled,qft,16,1,11,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,161,58,2.7758620689655173,0.006767988204956055,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 0: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 18: <Qubit register=(16, ""q""), index=8>, 10: <Qubit register=(16, ""q""), index=9>, 13: <Qubit register=(16, ""q""), index=10>, 8: <Qubit register=(16, ""q""), index=11>, 3: <Qubit register=(16, ""q""), index=12>, 1: <Qubit register=(16, ""q""), index=13>, 6: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 16: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 22: <Qubit register=(11, ""ancilla""), index=4>, 25: <Qubit register=(11, ""ancilla""), index=5>, 23: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 15: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,1,22,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,175,58,3.0172413793103448,0.006615877151489258,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 0: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 18: <Qubit register=(16, ""q""), index=9>, 8: <Qubit register=(16, ""q""), index=10>, 1: <Qubit register=(16, ""q""), index=11>, 13: <Qubit register=(16, ""q""), index=12>, 6: <Qubit register=(16, ""q""), index=13>, 3: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 16: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 15: <Qubit register=(11, ""ancilla""), index=4>, 23: <Qubit register=(11, ""ancilla""), index=5>, 25: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 22: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 19: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,1,33,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,173,58,2.9827586206896552,0.006510734558105469,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 5: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 18: <Qubit register=(16, ""q""), index=9>, 8: <Qubit register=(16, ""q""), index=10>, 13: <Qubit register=(16, ""q""), index=11>, 3: <Qubit register=(16, ""q""), index=12>, 1: <Qubit register=(16, ""q""), index=13>, 6: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 25: <Qubit register=(11, ""ancilla""), index=1>, 23: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 22: <Qubit register=(11, ""ancilla""), index=4>, 16: <Qubit register=(11, ""ancilla""), index=5>, 11: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 15: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 19: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,1,44,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,171,58,2.9482758620689653,0.011309146881103516,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 5: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 18: <Qubit register=(16, ""q""), index=9>, 13: <Qubit register=(16, ""q""), index=10>, 8: <Qubit register=(16, ""q""), index=11>, 3: <Qubit register=(16, ""q""), index=12>, 1: <Qubit register=(16, ""q""), index=13>, 6: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 25: <Qubit register=(11, ""ancilla""), index=1>, 15: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 22: <Qubit register=(11, ""ancilla""), index=4>, 19: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 23: <Qubit register=(11, ""ancilla""), index=7>, 7: <Qubit register=(11, ""ancilla""), index=8>, 11: <Qubit register=(11, ""ancilla""), index=9>, 9: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,1,55,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,171,58,2.9482758620689653,0.009769916534423828,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 5: <Qubit register=(16, ""q""), index=5>, 12: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 8: <Qubit register=(16, ""q""), index=9>, 18: <Qubit register=(16, ""q""), index=10>, 1: <Qubit register=(16, ""q""), index=11>, 13: <Qubit register=(16, ""q""), index=12>, 6: <Qubit register=(16, ""q""), index=13>, 3: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 19: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 16: <Qubit register=(11, ""ancilla""), index=4>, 22: <Qubit register=(11, ""ancilla""), index=5>, 23: <Qubit register=(11, ""ancilla""), index=6>, 15: <Qubit register=(11, ""ancilla""), index=7>, 7: <Qubit register=(11, ""ancilla""), index=8>, 25: <Qubit register=(11, ""ancilla""), index=9>, 9: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,3,11,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,123,58,2.1206896551724137,0.02803182601928711,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 0: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 18: <Qubit register=(16, ""q""), index=8>, 10: <Qubit register=(16, ""q""), index=9>, 13: <Qubit register=(16, ""q""), index=10>, 8: <Qubit register=(16, ""q""), index=11>, 3: <Qubit register=(16, ""q""), index=12>, 1: <Qubit register=(16, ""q""), index=13>, 6: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 2: <Qubit register=(11, ""ancilla""), index=2>, 15: <Qubit register=(11, ""ancilla""), index=3>, 16: <Qubit register=(11, ""ancilla""), index=4>, 19: <Qubit register=(11, ""ancilla""), index=5>, 23: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 22: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 25: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,3,22,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,133,58,2.293103448275862,0.034290313720703125,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 5: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 18: <Qubit register=(16, ""q""), index=9>, 13: <Qubit register=(16, ""q""), index=10>, 8: <Qubit register=(16, ""q""), index=11>, 3: <Qubit register=(16, ""q""), index=12>, 1: <Qubit register=(16, ""q""), index=13>, 6: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 23: <Qubit register=(11, ""ancilla""), index=1>, 11: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 16: <Qubit register=(11, ""ancilla""), index=4>, 15: <Qubit register=(11, ""ancilla""), index=5>, 25: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 22: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 19: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,3,33,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,117,58,2.0172413793103448,0.027323246002197266,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 5: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 18: <Qubit register=(16, ""q""), index=9>, 8: <Qubit register=(16, ""q""), index=10>, 1: <Qubit register=(16, ""q""), index=11>, 13: <Qubit register=(16, ""q""), index=12>, 6: <Qubit register=(16, ""q""), index=13>, 3: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 23: <Qubit register=(11, ""ancilla""), index=1>, 16: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 22: <Qubit register=(11, ""ancilla""), index=4>, 11: <Qubit register=(11, ""ancilla""), index=5>, 25: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 15: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,3,44,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,128,58,2.206896551724138,0.03480243682861328,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 12: <Qubit register=(16, ""q""), index=5>, 5: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 8: <Qubit register=(16, ""q""), index=9>, 18: <Qubit register=(16, ""q""), index=10>, 1: <Qubit register=(16, ""q""), index=11>, 13: <Qubit register=(16, ""q""), index=12>, 6: <Qubit register=(16, ""q""), index=13>, 3: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 2: <Qubit register=(11, ""ancilla""), index=2>, 22: <Qubit register=(11, ""ancilla""), index=3>, 16: <Qubit register=(11, ""ancilla""), index=4>, 23: <Qubit register=(11, ""ancilla""), index=5>, 15: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 25: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,16,3,55,bd7f0c049f1b3add779476d108ec04b96106ac9f99e97267acffe4550f8b4d2a,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,135,58,2.3275862068965516,0.03167891502380371,"Layout({ 21: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 17: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 24: <Qubit register=(16, ""q""), index=4>, 5: <Qubit register=(16, ""q""), index=5>, 12: <Qubit register=(16, ""q""), index=6>, 0: <Qubit register=(16, ""q""), index=7>, 10: <Qubit register=(16, ""q""), index=8>, 8: <Qubit register=(16, ""q""), index=9>, 18: <Qubit register=(16, ""q""), index=10>, 1: <Qubit register=(16, ""q""), index=11>, 13: <Qubit register=(16, ""q""), index=12>, 6: <Qubit register=(16, ""q""), index=13>, 3: <Qubit register=(16, ""q""), index=14>, 20: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 23: <Qubit register=(11, ""ancilla""), index=1>, 25: <Qubit register=(11, ""ancilla""), index=2>, 2: <Qubit register=(11, ""ancilla""), index=3>, 15: <Qubit register=(11, ""ancilla""), index=4>, 19: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 11: <Qubit register=(11, ""ancilla""), index=7>, 7: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 22: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,qft,20,1,11,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,214,74,2.891891891891892,0.014410257339477539,"Layout({ 11: <Qubit register=(20, ""q""), index=0>, 22: <Qubit register=(20, ""q""), index=1>, 9: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 5: <Qubit register=(20, ""q""), index=9>, 12: <Qubit register=(20, ""q""), index=10>, 10: <Qubit register=(20, ""q""), index=11>, 0: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 13: <Qubit register=(20, ""q""), index=15>, 6: <Qubit register=(20, ""q""), index=16>, 1: <Qubit register=(20, ""q""), index=17>, 20: <Qubit register=(20, ""q""), index=18>, 3: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 15: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 7: <Qubit register=(7, ""ancilla""), index=3>, 16: <Qubit register=(7, ""ancilla""), index=4>, 19: <Qubit register=(7, ""ancilla""), index=5>, 23: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,1,22,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,222,74,3.0,0.014530658721923828,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 11: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 13: <Qubit register=(20, ""q""), index=15>, 6: <Qubit register=(20, ""q""), index=16>, 1: <Qubit register=(20, ""q""), index=17>, 20: <Qubit register=(20, ""q""), index=18>, 3: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 15: <Qubit register=(7, ""ancilla""), index=1>, 23: <Qubit register=(7, ""ancilla""), index=2>, 2: <Qubit register=(7, ""ancilla""), index=3>, 16: <Qubit register=(7, ""ancilla""), index=4>, 7: <Qubit register=(7, ""ancilla""), index=5>, 19: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,1,33,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,235,74,3.175675675675676,0.00988006591796875,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 11: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 13: <Qubit register=(20, ""q""), index=15>, 1: <Qubit register=(20, ""q""), index=16>, 6: <Qubit register=(20, ""q""), index=17>, 3: <Qubit register=(20, ""q""), index=18>, 20: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 19: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 16: <Qubit register=(7, ""ancilla""), index=3>, 15: <Qubit register=(7, ""ancilla""), index=4>, 7: <Qubit register=(7, ""ancilla""), index=5>, 23: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,1,44,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,213,74,2.8783783783783785,0.013847589492797852,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 25: <Qubit register=(20, ""q""), index=2>, 11: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 13: <Qubit register=(20, ""q""), index=15>, 3: <Qubit register=(20, ""q""), index=16>, 1: <Qubit register=(20, ""q""), index=17>, 6: <Qubit register=(20, ""q""), index=18>, 20: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 19: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 16: <Qubit register=(7, ""ancilla""), index=3>, 23: <Qubit register=(7, ""ancilla""), index=4>, 15: <Qubit register=(7, ""ancilla""), index=5>, 7: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,1,55,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,219,74,2.9594594594594597,0.014001846313476562,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 11: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 13: <Qubit register=(20, ""q""), index=15>, 1: <Qubit register=(20, ""q""), index=16>, 6: <Qubit register=(20, ""q""), index=17>, 3: <Qubit register=(20, ""q""), index=18>, 20: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 23: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 7: <Qubit register=(7, ""ancilla""), index=3>, 19: <Qubit register=(7, ""ancilla""), index=4>, 16: <Qubit register=(7, ""ancilla""), index=5>, 15: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,3,11,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,169,74,2.2837837837837838,0.07377982139587402,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 11: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 8: <Qubit register=(20, ""q""), index=13>, 18: <Qubit register=(20, ""q""), index=14>, 1: <Qubit register=(20, ""q""), index=15>, 13: <Qubit register=(20, ""q""), index=16>, 6: <Qubit register=(20, ""q""), index=17>, 3: <Qubit register=(20, ""q""), index=18>, 20: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 16: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 23: <Qubit register=(7, ""ancilla""), index=3>, 15: <Qubit register=(7, ""ancilla""), index=4>, 7: <Qubit register=(7, ""ancilla""), index=5>, 19: <Qubit register=(7, ""ancilla""), index=6> })"
line_27_relabelled,qft,20,3,22,fbc1c47242ddc27ee7f27c59ad7963468d9f2e01d741429fe43e9a6e1a8b77b4,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,161,74,2.175675675675676,0.04913830757141113,"Layout({ 22: <Qubit register=(20, ""q""), index=0>, 9: <Qubit register=(20, ""q""), index=1>, 11: <Qubit register=(20, ""q""), index=2>, 25: <Qubit register=(20, ""q""), index=3>, 21: <Qubit register=(20, ""q""), index=4>, 4: <Qubit register=(20, ""q""), index=5>, 17: <Qubit register=(20, ""q""), index=6>, 26: <Qubit register=(20, ""q""), index=7>, 24: <Qubit register=(20, ""q""), index=8>, 12: <Qubit register=(20, ""q""), index=9>, 5: <Qubit register=(20, ""q""), index=10>, 0: <Qubit register=(20, ""q""), index=11>, 10: <Qubit register=(20, ""q""), index=12>, 18: <Qubit register=(20, ""q""), index=13>, 8: <Qubit register=(20, ""q""), index=14>, 1: <Qubit register=(20, ""q""), index=15>, 13: <Qubit register=(20, ""q""), index=16>, 6: <Qubit register=(20, ""q""), index=17>, 3: <Qubit register=(20, ""q""), index=18>, 20: <Qubit register=(20, ""q""), index=19>, 14: <Qubit register=(7, ""ancilla""), index=0>, 7: <Qubit register=(7, ""ancilla""), index=1>, 2: <Qubit register=(7, ""ancilla""), index=2>, 19: <Qubit register=(7, ""ancilla""), index=3>, 15: <Qubit register=(7, ""ancilla""), index=4>, 16: <Qubit register=(7, ""ancilla""), index=5>, 23: <Qubit register=(7, ""ancilla""), index=6> })"
